
📺央视频道,#genre#
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南电影,http://218.77.81.186:9901/tsfile/live/1003_1.m3u8$订阅源
湖南爱晚,http://222.241.154.37:9901/tsfile/live/23022_1.m3u8$订阅源
湖南教育,http://222.241.154.37:9901/tsfile/live/23027_1.m3u8$订阅源
湖南娱乐,http://222.243.221.54:9901/tsfile/live/1002_1.m3u8$订阅源
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8$订阅源
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南金鹰纪实,http://www.a-1.top:35455/itv/5000000011000031203.m3u8?cdn=bestzb$订阅源
长沙新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/203_10cdf5.m3u8$订阅源
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8$订阅源
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8$订阅源
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8$订阅源
湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8$订阅源
湖北经视,http://220.249.114.102:9901/tsfile/live/1007_1.m3u8$订阅源
湖北生活,http://220.249.114.102:9901/tsfile/live/1012_1.m3u8$订阅源
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8$订阅源
湖北影视,http://58.48.37.158:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北公共,http://58.48.37.158:1111/tsfile/live/1001_1.m3u8$订阅源
湖北垄上,http://119.36.148.115:59901/tsfile/live/1006_1.m3u8$订阅源
武汉一台新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8$订阅源
武汉二台电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8$订阅源
武汉三台科技生活,http://59.173.243.210:9901/tsfile/live/1002_1.m3u8$订阅源
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8$订阅源
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd$订阅源|1920x1080
湖北｜崇阳综合,http://61.184.176.248:10500/live/live.m3u8$订阅源
珠江台,http://222.218.158.12:8181/tsfile/live/1000_1.m3u8$订阅源
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8$订阅源
江门综合,http://tidelive.jmtv.cn/lsdream/4x3T0dO/993/o734w00.m3u8$订阅源
深圳少儿,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源|1920x1080
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源|1920x1080
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$订阅源|1920x1080
杭州青少,http://120.55.49.231:8872/rtp/233.50.201.177:5140$组播源
杭州导视,http://120.55.49.231:4276/rtp/233.50.201.182:5140$组播源
宁波TV1,http://liveplay.nbtv.cn/live/nbtv1_md.m3u8?auth_key=1725338920-0-0-f5b55b09345c911d760fd0c61b4dac08$订阅源
宁波TV2,http://liveplay.nbtv.cn/live/nbtv2_md.m3u8?auth_key=1723268642-0-0-521c593e3074643754102546528f276c$订阅源
宁波TV3,http://liveplay.nbtv.cn/live/nbtv3_md.m3u8?auth_key=1725338215-0-0-415ee4ea8f431ec8b2e1524f1d9f0c7c$订阅源
宁波4套影视,http://liveplay.nbtv.cn/live/nbtv4_md.m3u8?auth_key=1725338856-0-0-5230a26cf88837640c4121d081ebdb2a$订阅源
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$订阅源|1920x1080
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$订阅源|1920x1080
丽水新闻,http://120.55.49.231:8872/rtp/233.50.201.162:5140$组播源
衢州公共,http://120.55.49.231:4276/rtp/233.50.202.12:5140$组播源
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8$订阅源|1920x1080
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$订阅源|1920x1080
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$订阅源|1920x1080
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8$订阅源|1920x1080
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed$订阅源
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$订阅源
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8$订阅源
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8$订阅源
鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8?zzhed$订阅源
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed$订阅源
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed$订阅源
遂昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8$订阅源
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed$订阅源
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed$订阅源
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$订阅源
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed$订阅源
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed$订阅源
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?$订阅源
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8$订阅源
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8$订阅源
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8$订阅源
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed$订阅源
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8$订阅源
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?$订阅源
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8$订阅源
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed$订阅源
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$订阅源
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8$订阅源
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$订阅源
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8$订阅源
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8$订阅源
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed$订阅源
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8$订阅源
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$订阅源
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed$订阅源
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed$订阅源
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8$订阅源
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8$订阅源
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed$订阅源
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed$订阅源
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?$订阅源
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed$订阅源
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed$订阅源
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8$订阅源|1920x1080
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8$订阅源
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed$订阅源
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed$订阅源
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed$订阅源
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$订阅源|1920x1080
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$订阅源|1920x1080
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$订阅源|1920x1080
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?$订阅源
上虞文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed?$订阅源
上虞综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?$订阅源
云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?$订阅源
余杭新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed?$订阅源
余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8$订阅源
兰溪新闻,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed?$订阅源
姚江文化,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?$订阅源
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?$订阅源
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?$订阅源
平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed?$订阅源
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed?$订阅源
开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?$订阅源
普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed?$订阅源
绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed?$订阅源
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?$订阅源
苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?$订阅源
萧山新闻,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed?$订阅源
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8$订阅源
衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed?$订阅源
象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed?$订阅源
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed?$订阅源
龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed?$订阅源
龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?$订阅源
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8$订阅源
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8$订阅源
山东国际,http://221.0.78.198:1681/hls/10228/index.m3u8$订阅源
山东居家购物,http://livealone302.iqilu.com/iqilu/gwpd.m3u8$订阅源
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv$订阅源
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8$订阅源
山东生活,http://221.0.78.198:1681/hls/10226/index.m3u8$订阅源
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv$订阅源
山东综艺,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南新闻综合,http://221.0.78.198:1681/hls/10279/index.m3u8$订阅源
济南都市,http://221.0.78.198:1681/hls/10280/index.m3u8$订阅源
济南生活,http://221.0.78.198:1681/hls/10281/index.m3u8$订阅源
济南影视,http://221.0.78.198:1681/hls/10282/index.m3u8$订阅源
济南娱乐,http://221.0.78.198:1681/hls/10283/index.m3u8$订阅源
济南少儿,http://221.0.78.198:1681/hls/10285/index.m3u8$订阅源
济南商务,http://221.0.78.198:1681/hls/10284/index.m3u8$订阅源
济南教育,http://221.0.78.198:1681/hls/10286/index.m3u8$订阅源
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd$订阅源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8$订阅源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8$订阅源
中华美食,http://nas.hssvm.com:8888/udp/225.1.1.218:5002$订阅源|1920x1080
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd$订阅源
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8$订阅源
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd$订阅源
南京信息 (720p),https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8$订阅源|1920x1080
南京十八 (720p),https://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$订阅源|1920x1080
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$订阅源|1920x1080
南京娱乐 (720p),https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8$订阅源|1920x1080
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8$订阅源|1920x1080
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8$订阅源|1920x1080
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8$订阅源|1920x1080
南京新闻综合 (720p),https://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8$订阅源|1920x1080
南京生活 (720p),https://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8$订阅源|1920x1080
南通电视台一套,https://nt-hls.ntjoy.com/live/4f1.m3u8?t=1723264442&k=5228c03e6b3303ea6916507220c86a69$订阅源
姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8$订阅源
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8$订阅源
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8$订阅源
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8$订阅源
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8$订阅源
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8$订阅源
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8$订阅源
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8$订阅源
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8$订阅源
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8$订阅源
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd$订阅源
亳州农村,http://58.220.63.42/zbbf2.ahbztv.com/live/418.m3u8?wsSession=610820dacbd9b4b30fa93e2a-172672213903993&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1$订阅源|1920x1080
亳州新闻,http://58.220.63.43/zbbf2.ahbztv.com/live/416.m3u8?zanhd&wsSession=9c4e040e25b04ef0d8e433e6-172672213876304&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1$订阅源|1920x1080
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8$订阅源
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8$订阅源
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd$订阅源|1920x1080
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv$订阅源
安徽｜合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg$订阅源
安徽｜合肥新闻,http://api2.52tb.xyz/info?id=587&token=20230405tndmhg$订阅源
安徽｜国际,http://api2.52tb.xyz/info?id=586&token=20230405tndmhg$订阅源
安徽｜导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8$订阅源
安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv$订阅源
安徽｜肥西新闻,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv$订阅源
安徽｜肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8$订阅源
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8$订阅源
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8$订阅源
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8$订阅源
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8$订阅源
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8$订阅源
芜湖生活,https://live3.wuhunews.cn/channel2/playlist.m3u8?_upt=790ba7031723271633$订阅源
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd$订阅源
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd$订阅源
「陕西」汉中1,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/index.m3u8$订阅源|IPv6
陕西1套,http://123.138.22.30:9901/tsfile/live/1000_1.m3u8$订阅源
陕西2套,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8$订阅源
陕西3套,http://123.138.22.30:9901/tsfile/live/1002_1.m3u8$订阅源
陕西4套,http://123.138.22.30:9901/tsfile/live/1003_1.m3u8$订阅源
陕西5套,http://123.138.22.30:9901/tsfile/live/1004_1.m3u8$订阅源
陕西6套,http://123.138.22.30:9901/tsfile/live/1005_1.m3u8$订阅源
陕西7套,http://123.138.22.30:9901/tsfile/live/1006_1.m3u8$订阅源
陕西8套,http://123.138.22.30:9901/tsfile/live/1007_1.m3u8$订阅源
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8$订阅源
山西影视,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/i5iMc50.m3u8$订阅源
山西文体生活,https://livehhhttps.sxrtv.com/lsdream/Y00Xezi/800/r29Yc00.m3u8$订阅源
山西社会与法治,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/e3dpwy0.m3u8$订阅源
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd$订阅源
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd$订阅源|1920x1080
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd$订阅源|1920x1080
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8$订阅源|1920x1080
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd$订阅源
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8$订阅源
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8$订阅源
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8$订阅源|1920x1080
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd$订阅源
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8$订阅源|1920x1080
北京新闻,http://39.98.201.151:9090/udp/225.1.8.129:8002$订阅源
北京生活,http://39.98.201.151:9090/udp/225.1.8.108:8002$订阅源
北京科教,http://39.98.201.151:9090/udp/225.1.8.105:8002$订阅源
北京财经,http://39.98.201.151:9090/udp/225.1.8.106:8002$订阅源
北京青年,http://39.98.201.151:9090/udp/225.1.8.118:8002$订阅源
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8$订阅源
璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd$订阅源
重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8$订阅源
重庆｜万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8$订阅源|1920x1080
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8$订阅源|1920x1080
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源|1920x1080
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud$订阅源|1920x1080
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8$订阅源
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8$订阅源
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8$订阅源
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8$订阅源
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8$订阅源
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8$订阅源
龙岩新闻综合,https://fanmingming.com/fm?id=962$订阅源
临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand$订阅源
卓尼综合,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand$订阅源
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$订阅源
定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand$订阅源
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand$订阅源
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand$订阅源
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8$订阅源
玛曲综合,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu$订阅源
甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand$订阅源
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand$订阅源
西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8?zgand$订阅源
通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8?zgand$订阅源
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8$订阅源
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand$订阅源
南宁公共,http://222.218.158.12:8181/tsfile/live/1014_1.m3u8$订阅源
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8$订阅源
广西｜北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv$订阅源
广西｜新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8$订阅源
广西｜桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188$订阅源
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8$订阅源
安顺新闻,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154379194.m3u8$订阅源|1920x1080
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd$订阅源|1920x1080
贵州｜松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8$订阅源|1920x1080
河北｜任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8$订阅源
河北｜任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8$订阅源
河北｜兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8$订阅源
河北｜清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8$订阅源
河北｜清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8$订阅源
河北｜衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8$订阅源
河北｜邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd$订阅源
河北｜邯郸科教,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd$订阅源
河北｜鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd$订阅源
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8$订阅源
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8$订阅源
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8$订阅源
内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8$订阅源
周口新闻综合,http://117.159.72.12:8081/live/2216261506805201716.m3u8$订阅源
唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8$订阅源
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend$订阅源
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend$订阅源
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8$订阅源
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8$订阅源
永城综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8$订阅源
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8$订阅源
河南民生,http://115.48.60.210:9901/tsfile/live/1008_1.m3u8$订阅源
河南都市,http://115.48.60.210:9901/tsfile/live/1007_1.m3u8$订阅源
河南｜临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8$订阅源
河南｜义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8$订阅源
河南｜光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8$订阅源
河南｜兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8$订阅源
河南｜叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8$订阅源
河南｜周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8$订阅源
